Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
John Swinney (Scottish National Party) - Perthshire North,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",5,,"2026-06-09 SPOKE: First Minister’s Question Time ""In the Parliament on Thursday, there will be a statement on maternity arrangements by the "" [activity, not direction] | 2025-11-20 SPOKE: First Minister’s Question Time ""I recognise that this is a sensitive issue. In 2023-24, the Government committed to undert"" [activity, not direction] | 2025-02-20 SPOKE: First Minister’s Question Time ""I recognise the seriousness of the points that Lorna Slater put to me. In relation to the "" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Lorna Slater (Scottish Green Party) - Edinburgh Central,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",5,,"2026-05-21 SPOKE: Ministers and Junior Ministers ""The Scottish Greens recognise the right of the SNP, as the largest elected party, to form "" [activity, not direction] | 2025-05-13 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""The Scottish Greens who were elected to the Scottish Parliament in 2021 stood on the manif"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction]"
Maggie Chapman (Scottish Green Party) - North East Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",5,,"2026-02-03 SPOKE: Prostitution (Offences and Support) (Scotlan ""That is why experts who have experienced the Nordic model support decriminalisation.London"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill"" [activity, not direction] | 2024-05-02 SPOKE: Unborn Victims of Violence ""However, as the passing of Gillian Mackay’s Abortion Services (Safe Access Zones) (Scotlan"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Monica Lennon (Scottish Labour) - Central Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",5,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction]"
Pauline McNeill (Scottish Labour) - Glasgow,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",5,,"2026-07-21 QUESTION S7W-01908: ""To ask the Scottish Government when it will introduce the necessary regulations to impleme"" [activity, not direction] | 2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-01-23 SPOKE: British-Irish Parliamentary Assembly ""As members will know, the council brings together ministers from Britain, Ireland and the "" [activity, not direction]"
Bob Doris (Scottish National Party) - Glasgow Kelvin and Maryhill,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",4,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction]"
Emma Roddick (Scottish National Party) - Inverness and Nairn,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",4,,"2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-11-12 SPOKE: Women’s Health Plan 2021 to 2024 ""Accepting that we have to do things differently in different places does not mean that the"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Keith Brown (Scottish National Party) - Clackmannanshire and Dunblane,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",4,,"2026-03-17 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""I remind members that I told them during stage 3 that a GP had come to see me and said tha"" [activity, not direction] | 2026-03-12 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Siobhian Brown (Scottish National Party) - Ayr,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",4,,"2025-09-25 SPOKE: General Question Time ""The right to free speech and protest is at the heart of a healthy democracy and the Scotti"" [activity, not direction] | 2025-06-03 SPOKE: Combating Commercial Sexual Exploitation ""The Scottish Government is not opposed to the intent of Ms Regan’s proposed bill, but I wi"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Angela Constance (Scottish National Party) - Almond Valley,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,2026-03-23 MOTION PROPOSED S6M-21179: Crime and Policing Bill - UK Legislation [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Claire Baker (Scottish Labour) - Mid Scotland and Fife,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2026-06-12 QUESTION S7W-01004: ""To ask the Scottish Government what assessment it has made of the implications for Scotlan"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Craig Hoy (Scottish Conservative and Unionist Party) - Dumfriesshire,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
David Torrance (Scottish National Party) - Kirkcaldy,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-02 SPOKE: Unborn Victims of Violence ""Just because rape might be difficult to prosecute, or difficult to get a victim to report "" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Graham Simpson (Reform UK) - Central Scot and Lothians West,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Jackie Baillie (Scottish Labour) - Dumbarton,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Michael Marra (Scottish Labour) - North East Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Patrick Harvie (Scottish Green Party) - Glasgow,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-09 SPOKE: First Minister’s Question Time ""The Scottish Greens have been clear that we acknowledge the Scottish National Party’s righ"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Stuart McMillan (Scottish National Party) - Inverclyde,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2026-03-17 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Tim Eagle (Scottish Conservative and Unionist Party) - Highlands and Islands,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",3,,"2026-07-10 QUESTION S7W-01666: ""To ask the Scottish Government whether it has plans to amend the Antisocial Behaviour etc."" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
Alexander Burnett (Scottish Conservative and Unionist Party) - Aberdeenshire West,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Ariane Burgess (Scottish Green Party) - Highlands and Islands,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Ben Macpherson (Scottish National Party) - Edinburgh North Eastern and Leith,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Clare Adamson (Scottish National Party) - Motherwell and Wishaw,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Colin Beattie (Scottish National Party) - Midlothian North,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Collette Stevenson (Scottish National Party) - East Kilbride,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Daniel Johnson (Scottish Labour) - Edinburgh Southern,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Finlay Carson (Scottish Conservative and Unionist Party) - Galloway and West Dumfries,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Fulton MacGregor (Scottish National Party) - Coatbridge and Chryston,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Gillian Martin (Scottish National Party) - Aberdeenshire East,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Ivan McKee (Scottish National Party) - Glasgow Easterhouse and Springburn,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Jackie Dunbar (Scottish National Party) - Aberdeen Donside,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Jenny Gilruth (Scottish National Party) - Mid Fife and Glenrothes,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Jim Fairlie (Scottish National Party) - Perthshire South and Kinross-shire,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Karen Adam (Scottish National Party) - Banffshire and Buchan Coast,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Katy Clark (Scottish Labour) - West Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Kenneth Gibson (No Party Affiliation) - Cunninghame North,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Liam Kerr (Scottish Conservative and Unionist Party) - North East Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Maree Todd (Scottish National Party) - Highlands and Islands,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Marie McNair (Scottish National Party) - Clydebank and Milngavie,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Mark Griffin (Scottish Labour) - Central Scot and Lothians West,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Mark Ruskell (Scottish Green Party) - Mid Scotland and Fife,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Miles Briggs (Scottish Conservative and Unionist Party) - Edinburgh and Lothians East,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Màiri McAllan (Scottish National Party) - Clydesdale,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Neil Bibby (Scottish Labour) - West Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
Neil Gray (Scottish National Party) - Airdrie,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",2,,2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]
