Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
Gillian Mackay (Scottish Green Party) - Central Scot and Lothians West,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",94,,"2026-09-17 SPOKE: Health Misinformation ""That is an essential part of all this.My colleague Kayleigh Kinross O’Neill mentioned how "" [activity, not direction] | 2026-03-25 SPOKE: Motion of Thanks ""I thank Liz Smith, Fiona Hyslop, Rona Mackay and Shona Robison for their support and kindn"" [activity, not direction] | 2026-02-25 SPOKE: Football Clubs and their Fans (Contribution  ""The organisation leads the way in offering mental health training; football classes for pe"" [activity, not direction] | 2024-11-12 SPOKE: Women’s Health Plan 2021 to 2024 ""I am a little embarrassed to say that, when preparing the “progress” section of this speec"" [activity, not direction] | 2024-11-12 SPOKE: Women’s Health Plan 2021 to 2024 ""Absolutely. It very much helps us all if we work collaboratively in the sphere of women’s "" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""I can say only that I am confident that it does not, that the Scottish Human Rights Commis"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: St"
Jenni Minto (Scottish National Party) - Argyll and Bute,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",92,,"2025-02-04 MOTION PROPOSED S6M-16353: Improving Miscarriage Care [no meaning line -- not placed] | 2024-11-12 SPOKE: Women’s Health Plan 2021 to 2024 ""On 24 September this year, the Abortion Services (Safe Access Zones) (Scotland) Act 2024 c"" [activity, not direction] | 2024-11-12 SPOKE: Women’s Health Plan 2021 to 2024 ""Gillian Mackay’s Abortion Services (Safe Access Zones) (Scotland) Bill was a great example"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Acce"
Clare Haughey (Scottish National Party) - Rutherglen and Cambuslang,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",86,,"2025-05-13 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Those include the right to life under article 2, the right to respect for private life und"" [activity, not direction] | 2025-05-13 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""One point that we have not really touched on this afternoon is conscientious objection for"" [activity, not direction] | 2025-04-20 MOTION PROPOSED S6M-17246: International Day of the Midwife [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE"
Ross Greer (Scottish Green Party) - West Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",61,,"2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""On behalf of the Green Party group, I congratulate our colleague and friend Gillian Mackay"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-"
Ivan McKee (Scottish National Party) - Glasgow Easterhouse and Springburn,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",53,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland)"
Paul Sweeney (Scottish Labour) - Glasgow,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",43,,"2026-06-18 MOTION CO-SIGNED S7M-00403: Congratulating Scotland for Decrim on National Campa [no meaning line -- not placed] | 2026-03-19 MOTION CO-SIGNED S6M-21159: Tollcross Care Home Marks Down's Syndrome Awareness  [no meaning line -- not placed] | 2026-03-17 MOTION CO-SIGNED S6M-21146: World Down Syndrome Day, 21 March 2026 [no meaning line -- not placed] | 2025-10-07 MOTION CO-SIGNED S6M-19265: Down’s Syndrome Awareness Month [no meaning line -- not placed] | 2025-05-14 MOTION CO-SIGNED S6M-17551: Commemorating the Life of José 'Pepe' Mujica [no meaning line -- not placed] | 2025-03-25 MOTION CO-SIGNED S6M-16956: The Success of Seagully Blonde [no meaning line -- not placed] | 2024-11-12 SPOKE: Health, Social Care and Sport Committee -- A ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-03-19 SPOKE: Health, Social Care and "
Carol Mochan (Scottish Labour) - South Scotland,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",34,,"2026-03-17 MOTION CO-SIGNED S6M-21146: World Down Syndrome Day, 21 March 2026 [no meaning line -- not placed] | 2026-02-03 QUESTION S6W-43531: ""To ask the Scottish Government what its response is to recent reports that the number of w"" [activity, not direction] | 2025-06-03 SPOKE: Combating Commercial Sexual Exploitation ""Having spent time talking to women about this trade, I see no other way of ensuring that w"" [activity, not direction] | 2025-05-14 MOTION CO-SIGNED S6M-17551: Commemorating the Life of José 'Pepe' Mujica [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Acce"
"Rachael Hamilton (Scottish Conservative and Unionist Party) - Ettrick, Roxburgh and Berwickshire",,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",24,,"2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Thank you. Amendment 43 would reduce the safe zone distance from 200m to 150m. In its stag"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Amendment 56 makes it a prohibited behaviour to film a person within a designated safe acc"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: St"
Angela Constance (Scottish National Party) - Almond Valley,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",22,,"2026-03-23 MOTION PROPOSED S6M-21179: Crime and Policing Bill - UK Legislation [no meaning line -- not placed] | 2026-03-18 SPOKE: Criminal Justice Committee -- Crime and Poli ""The amendments bring benefits to Scotland, so the Scottish Government is happy to recommen"" [activity, not direction] | 2026-03-18 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill"" [activity, not direction] | 2026-02-25 SPOKE: Criminal Justice Committee -- Crime and Poli ""Thank you, convener. I welcome the opportunity to discuss the supplementary legislative co"" [activity, not direction] | 2026-02-25 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill"" [activity, not direction] | 2026-01-08 SPOKE: Non-fatal Strangulation Laws and Intimate Pa ""I am aware of that evidence. Claire Baker, in her opening remarks, spoke about the importa"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Just"
Liam McArthur (Scottish Liberal Democrats) - Orkney Islands,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",18,,"2026-03-24 SPOKE: Crime and Policing Bill ""The next item of business is consideration of motion S6M-21179, a motion on legislative co"" [activity, not direction] | 2026-03-24 SPOKE: Crime and Policing Bill ""Crime and Policing Bill"" [activity, not direction] | 2025-11-18 SPOKE: Health, Social Care and Sport Committee -- A ""I would also acknowledge the Government’s view that it is normally for the Medicines and H"" [activity, not direction] | 2025-11-11 SPOKE: Health, Social Care and Sport Committee -- A ""Thank you, convener. I start with an apology that my remarks are, again, going to be on th"" [activity, not direction] | 2025-11-11 SPOKE: Health, Social Care and Sport Committee -- A ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 2"" [activity, not direction] | 2025-11-11 SPOKE: Health, Social Care and Sport Committee -- A ""Amendment 20 would add a no-detriment clause to the effect that a care home or hospice tha"" [activity, not direction] | 2025-10-07 MOTION CO-SIGNED S6M-19265: Down’s Syndrome Awareness Month [no meaning line -- not placed] | 2025-06-03 SPOKE: Combating Commercial Sexual Exploitation ""Motion debated, That the Parliament understands that prostitution is recognised by the Sco"" [activity, not direction] | 2024-12-17 SPOKE: Finance and Public Administration Committee  ""My intention from the outset was to introduce a bill that would make it legally possible f"" [activity, not direction] | 2024-12-17 SPOKE: Finance and Public Administration Committee  ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Financial Memorandum"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and pra"
Meghan Gallacher (Scottish Conservative and Unionist Party) - Central Scot and Lothians West,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",18,,"2026-03-19 MOTION CO-SIGNED S6M-21159: Tollcross Care Home Marks Down's Syndrome Awareness  [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 3"" [activity, not direction] | 2024-06-12 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee --"
David Torrance (Scottish National Party) - Kirkcaldy,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",16,,"2025-05-14 MOTION CO-SIGNED S6M-17551: Commemorating the Life of José 'Pepe' Mujica [no meaning line -- not placed] | 2025-03-25 MOTION CO-SIGNED S6M-16956: The Success of Seagully Blonde [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-02 SPOKE: Unborn Victims of Violence ""Just because rape might be difficult to prosecute, or difficult to get a victim to report "" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-19 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-12 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-12 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-12 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-12 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-03-05 SPOKE: Health, Social Car"
Pauline McNeill (Scottish Labour) - Glasgow,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",13,,"2026-07-21 QUESTION S7W-01908: ""To ask the Scottish Government when it will introduce the necessary regulations to impleme"" [activity, not direction] | 2026-03-17 MOTION CO-SIGNED S6M-21146: World Down Syndrome Day, 21 March 2026 [no meaning line -- not placed] | 2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2026-03-10 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2026-02-03 SPOKE: Prostitution (Offences and Support) (Scotlan ""It is visible to everyone.This Parliament, like every other Parliament across the world th"" [activity, not direction] | 2026-01-08 SPOKE: Non-fatal Strangulation Laws and Intimate Pa ""If we are to address violence against women and girls in the future, we need to confront t"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-10-01 SPOKE: Criminal Justice Committee -- Crime and Poli ""Crime and Policing Bill (UK Parliament Legislation)"" [activity, not direction] | 2025-03-28 MOTION CO-SIGNED S6M-17004: Combatting Commercial Sexual Exploitation [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland))"
Alex Cole-Hamilton (Scottish Liberal Democrats) - Edinburgh North Western,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",12,,"2026-01-27 QUESTION S6W-43339: ""To ask the Scottish Government how GP practices are expected to support routine monitoring"" [activity, not direction] | 2026-01-27 QUESTION S6W-43338: ""To ask the Scottish Government whether routine annual thyroid stimulating hormone (TSH) te"" [activity, not direction] | 2024-11-12 SPOKE: Women’s Health Plan 2021 to 2024 ""I very much regret that Tess White wants to lower the tone of what has so far been a conse"" [activity, not direction] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-05-28 SPOKE: Health, Social Care and Sport Committee -- A ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 2"" [activity, not direction] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""One of the defining features of Liberal Democrats is our passionate defence of civil liber"" [activity, not direction] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Services (Safe Access Zones) (Scotland) Bill: Stage 1"" [activity, not direction] | 2024-04-30 SPOKE: Abortion Services (Safe Access Zones) (Scotl ""Abortion Ser"
Fulton MacGregor (Scottish National Party) - Coatbridge and Chryston,,,,,x,,"a vote, 2 years ago","strong (recorded vote, human-confirmed meaning line)",10,,"2026-03-19 MOTION CO-SIGNED S6M-21159: Tollcross Care Home Marks Down's Syndrome Awareness  [no meaning line -- not placed] | 2026-03-17 MOTION CO-SIGNED S6M-21146: World Down Syndrome Day, 21 March 2026 [no meaning line -- not placed] | 2025-11-04 SPOKE: Health, Social Care and Sport Committee -- A ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 2"" [activity, not direction] | 2025-10-02 MOTION PROPOSED S6M-19204: Baby Loss Awareness Week 2025 [no meaning line -- not placed] | 2025-05-14 MOTION CO-SIGNED S6M-17551: Commemorating the Life of José 'Pepe' Mujica [no meaning line -- not placed] | 2025-03-25 MOTION CO-SIGNED S6M-16956: The Success of Seagully Blonde [no meaning line -- not placed] | 2024-10-08 MOTION PROPOSED S6M-14860: Baby Loss Awareness Week 2024 [no meaning line -- not placed] | 2024-06-12 VOTE YES: S6M-13571 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-2: Voted to pass the buffer zones law criminalising presence and prayer near abortion clinics.] | 2024-05-23 MOTION PROPOSED S6M-13366: Saving Babies’ Lives Progress Report 2024 Published [no meaning line -- not placed] | 2024-04-30 VOTE YES: S6M-13015 (Abortion Services (Safe Access Zones) (Scotland)) [diverged from own party's majority] [-1: Supported the general principles of criminal buffer zones around abortion clinics at Stage 1.]"
